id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28692012,Charming Room in Fabulous Neighborhood,159644445,Brooke And Luis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93577,-77.03147,Private room,77,1,123,2022-08-29,2.59,4,330,34,Hosted License: 5007242201002030
27148863,Explore DC from this Stylish English Basement Apt.,18681391,Leo And Diana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92777,-77.02475,Entire home/apt,96,3,73,2022-09-12,2.09,1,114,38,Hosted License: 5007242201000294
28699771,Private Bedroom 1 Block from Union Station,24087552,Steven,,"Union Station, Stanton Park, Kingman Park",38.89869,-77.00167,Private room,200,31,0,,,2,0,0,
28717282,Charming Washington DC Garden Suite,132723724,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90344,-76.99157,Entire home/apt,75,31,140,2021-02-26,3.13,1,0,0,
27962382,2 Bedroom*5minute walk to Metro*Parking*Central DC,7772015,Lisa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93081,-77.03042,Entire home/apt,156,3,93,2022-08-19,1.89,1,67,22,Hosted License: 5007242201000533
27171117,"Beautiful, Modern Ground Floor Apartment",167034668,Monica,,"Georgetown, Burleith/Hillandale",38.9058,-77.06081,Entire home/apt,175,31,76,2022-06-12,4.68,6,13,50,
27989967,Washington DC Monuments,210983099,Marc,,"West End, Foggy Bottom, GWU",38.90531,-77.05343,Entire home/apt,600,31,0,,,4,0,0,
28737073,Family-Friendly Elegant Capitol Hill Guest Suite,24877827,Hadas,,"Union Station, Stanton Park, Kingman Park",38.89764,-76.99397,Entire home/apt,115,5,38,2022-06-28,0.83,2,0,5,"Hosted License: 5007242201000813
Unhosted License: 5007242201000814"
27190473,Spacious Two Bedroom With Amazing Deck View,204740295,Eddy,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92007,-77.05407,Entire home/apt,90,150,168,2022-09-07,3.37,1,118,46,Hosted License: 5007242201000547
28738052,DuPont Retro Chic 2BR - 3 Queen Beds,12928262,Mose,,"Dupont Circle, Connecticut Avenue/K Street",38.91306,-77.04639,Entire home/apt,155,31,53,2022-06-30,1.11,6,134,11,
27991634,Washington DC convenience,75651715,Adelina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93443,-77.03785,Entire home/apt,270,7,9,2022-08-20,0.19,1,148,4,"Hosted License: 5007262201000564
Unhosted License: 5007262201000564"
27190553,Steps to Capitol 2BR Historic Townhouse Apartment,189535978,Kristin,,"Capitol Hill, Lincoln Park",38.88561,-77.00135,Entire home/apt,216,2,186,2022-09-04,3.70,3,210,25,Exempt
28011711,NoMA - Private Room #1,59253297,Jasmine,,"Union Station, Stanton Park, Kingman Park",38.90638,-77.00485,Private room,55,31,15,2018-12-15,0.31,3,0,0,
28757369,Sunny loft-like shared apartment in Adams Morgan,17734287,Stacey,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91754,-77.04135,Private room,79,31,56,2020-02-29,1.19,1,75,0,
27199803,"Stylish, Hotel-Quality Room with Private Access",77944917,Carlos,,"Takoma, Brightwood, Manor Park",38.95866,-77.02031,Private room,75,31,3,2018-08-04,0.06,1,0,0,
27205325,New Home  in the❤️of Bloomingdale,8116415,Iñigo  & Joe,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91843,-77.00639,Entire home/apt,99,3,122,2022-09-09,2.45,1,17,18,Hosted License: 5007242201000324
